"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1705","negativeLogin","Surefire suite","2026-06-03","passed","2026-06-03","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка входа в систему с позитивными кредами","511","Проверка входа в систему с позитивными кредами","Surefire suite","2026-06-03","passed","2026-06-03","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"","502","negativeLogin","Surefire suite","2026-06-03","passed","2026-06-03","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"","547","Проверка входа в систему с пустым полем пароля","Surefire suite","2026-06-03","passed","2026-06-03","tests.CartTest","Surefire test","tests.CartTest","checkLoginWithEmptyPassword"
"","405","checkLoginWithNegativeCred","Surefire suite","2026-06-03","passed","2026-06-03","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithNegativeCred"
"","566","Проверка входа в систему с пустым полем пароля","Surefire suite","2026-06-03","passed","2026-06-03","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithEmptyPassword"
"","563","checkLoginWithEmptyUser","Surefire suite","2026-06-03","passed","2026-06-03","tests.LocatorTest","Surefire test","tests.LocatorTest","checkLoginWithEmptyUser"
"","461","checkLoginWithEmptyUser","Surefire suite","2026-06-03","passed","2026-06-03","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithEmptyUser"
